Industry,Date,County,High Wage Count
management of companies and enterprises,2019-11-01,Placer,1283
crop production,2019-03-01,Placer,19
crop production,2019-01-01,Placer,25
crop production,2019-02-01,Placer,19
crop production,2019-04-01,Placer,25
crop production,2019-05-01,Placer,25
crop production,2019-06-01,Placer,25
crop production,2019-07-01,Placer,25
crop production,2019-08-01,Placer,25
crop production,2019-09-01,Placer,25
crop production,2019-12-01,Placer,25
crop production,2019-10-01,Placer,25
crop production,2019-11-01,Placer,25
management of companies and enterprises,2019-03-01,Placer,1283
management of companies and enterprises,2019-01-01,Placer,1283
management of companies and enterprises,2019-02-01,Placer,1283
management of companies and enterprises,2019-04-01,Placer,1219
management of companies and enterprises,2019-05-01,Placer,1219
management of companies and enterprises,2019-06-01,Placer,1219
management of companies and enterprises,2019-07-01,Placer,1219
management of companies and enterprises,2019-08-01,Placer,1283
management of companies and enterprises,2019-09-01,Placer,1219
management of companies and enterprises,2019-12-01,Placer,1283
management of companies and enterprises,2019-10-01,Placer,1283
management of companies and enterprises,2019-11-01,Placer,1283
management of companies and enterprises,2019-03-01,Riverside,1145
management of companies and enterprises,2019-01-01,Riverside,1108
management of companies and enterprises,2019-02-01,Riverside,1145
management of companies and enterprises,2019-04-01,Riverside,1108
management of companies and enterprises,2019-05-01,Riverside,1108
management of companies and enterprises,2019-06-01,Riverside,1145
management of companies and enterprises,2019-07-01,Riverside,1145
management of companies and enterprises,2019-08-01,Riverside,1145
management of companies and enterprises,2019-09-01,Riverside,1145
management of companies and enterprises,2019-12-01,Riverside,1145
management of companies and enterprises,2019-10-01,Riverside,1145
management of companies and enterprises,2019-11-01,Riverside,1145
crop production,2019-03-01,Riverside,616
crop production,2019-01-01,Riverside,587
crop production,2019-02-01,Riverside,573
crop production,2019-04-01,Riverside,597
crop production,2019-05-01,Riverside,673
crop production,2019-06-01,Riverside,817
crop production,2019-07-01,Riverside,707
crop production,2019-08-01,Riverside,487
crop production,2019-09-01,Riverside,511
crop production,2019-12-01,Riverside,621
crop production,2019-10-01,Riverside,587
crop production,2019-11-01,Riverside,630
management of companies and enterprises,2019-03-01,Riverside,1145
management of companies and enterprises,2019-01-01,Riverside,1108
management of companies and enterprises,2019-02-01,Riverside,1145
management of companies and enterprises,2019-04-01,Riverside,1108
management of companies and enterprises,2019-05-01,Riverside,1108
management of companies and enterprises,2019-06-01,Riverside,1145
management of companies and enterprises,2019-07-01,Riverside,1145
management of companies and enterprises,2019-08-01,Riverside,1145
management of companies and enterprises,2019-09-01,Riverside,1145
management of companies and enterprises,2019-12-01,Riverside,1145
management of companies and enterprises,2019-10-01,Riverside,1145
management of companies and enterprises,2019-11-01,Riverside,1145
management of companies and enterprises,2019-03-01,Sacramento,6076
management of companies and enterprises,2019-01-01,Sacramento,5953
management of companies and enterprises,2019-02-01,Sacramento,6014
management of companies and enterprises,2019-04-01,Sacramento,6137
management of companies and enterprises,2019-05-01,Sacramento,6198
management of companies and enterprises,2019-06-01,Sacramento,6260
management of companies and enterprises,2019-07-01,Sacramento,6321
management of companies and enterprises,2019-08-01,Sacramento,6321
management of companies and enterprises,2019-09-01,Sacramento,6444
management of companies and enterprises,2019-12-01,Sacramento,6444
management of companies and enterprises,2019-10-01,Sacramento,6321
management of companies and enterprises,2019-11-01,Sacramento,6321
crop production,2019-03-01,Sacramento,420
crop production,2019-01-01,Sacramento,438
crop production,2019-02-01,Sacramento,456
crop production,2019-04-01,Sacramento,420
crop production,2019-05-01,Sacramento,474
crop production,2019-06-01,Sacramento,493
crop production,2019-07-01,Sacramento,474
crop production,2019-08-01,Sacramento,566
crop production,2019-09-01,Sacramento,438
crop production,2019-12-01,Sacramento,401
crop production,2019-10-01,Sacramento,401
crop production,2019-11-01,Sacramento,347
management of companies and enterprises,2019-03-01,Sacramento,6076
management of companies and enterprises,2019-01-01,Sacramento,5953
management of companies and enterprises,2019-02-01,Sacramento,6014
management of companies and enterprises,2019-04-01,Sacramento,6137
management of companies and enterprises,2019-05-01,Sacramento,6198
management of companies and enterprises,2019-06-01,Sacramento,6260
management of companies and enterprises,2019-07-01,Sacramento,6321
management of companies and enterprises,2019-08-01,Sacramento,6321
management of companies and enterprises,2019-09-01,Sacramento,6444
management of companies and enterprises,2019-12-01,Sacramento,6444
management of companies and enterprises,2019-10-01,Sacramento,6321
management of companies and enterprises,2019-11-01,Sacramento,6321
management of companies and enterprises,2019-03-01,San Bernardino,2068
management of companies and enterprises,2019-01-01,San Bernardino,2068
management of companies and enterprises,2019-02-01,San Bernardino,2068
management of companies and enterprises,2019-04-01,San Bernardino,2142
management of companies and enterprises,2019-05-01,San Bernardino,2179
management of companies and enterprises,2019-06-01,San Bernardino,2105
management of companies and enterprises,2019-07-01,San Bernardino,2105
management of companies and enterprises,2019-08-01,San Bernardino,2142
management of companies and enterprises,2019-09-01,San Bernardino,2142
management of companies and enterprises,2019-12-01,San Bernardino,2142
management of companies and enterprises,2019-10-01,San Bernardino,2142
management of companies and enterprises,2019-11-01,San Bernardino,2142
crop production,2019-03-01,San Bernardino,266
crop production,2019-01-01,San Bernardino,255
crop production,2019-02-01,San Bernardino,255
crop production,2019-04-01,San Bernardino,288
crop production,2019-05-01,San Bernardino,277
crop production,2019-06-01,San Bernardino,277
crop production,2019-07-01,San Bernardino,277
crop production,2019-08-01,San Bernardino,277
crop production,2019-09-01,San Bernardino,266
crop production,2019-12-01,San Bernardino,266
crop production,2019-10-01,San Bernardino,277
crop production,2019-11-01,San Bernardino,277
management of companies and enterprises,2019-03-01,San Bernardino,2068
management of companies and enterprises,2019-01-01,San Bernardino,2068
management of companies and enterprises,2019-02-01,San Bernardino,2068
management of companies and enterprises,2019-04-01,San Bernardino,2142
management of companies and enterprises,2019-05-01,San Bernardino,2179
management of companies and enterprises,2019-06-01,San Bernardino,2105
management of companies and enterprises,2019-07-01,San Bernardino,2105
management of companies and enterprises,2019-08-01,San Bernardino,2142
management of companies and enterprises,2019-09-01,San Bernardino,2142
management of companies and enterprises,2019-12-01,San Bernardino,2142
management of companies and enterprises,2019-10-01,San Bernardino,2142
management of companies and enterprises,2019-11-01,San Bernardino,2142
management of companies and enterprises,2019-03-01,San Francisco,12822
management of companies and enterprises,2019-01-01,San Francisco,12946
management of companies and enterprises,2019-02-01,San Francisco,12884
management of companies and enterprises,2019-04-01,San Francisco,12637
management of companies and enterprises,2019-05-01,San Francisco,12575
management of companies and enterprises,2019-06-01,San Francisco,12760
management of companies and enterprises,2019-07-01,San Francisco,12575
management of companies and enterprises,2019-08-01,San Francisco,12451
management of companies and enterprises,2019-09-01,San Francisco,12265
management of companies and enterprises,2019-12-01,San Francisco,11583
management of companies and enterprises,2019-10-01,San Francisco,12265
management of companies and enterprises,2019-11-01,San Francisco,11645
crop production,2019-03-01,San Francisco,14
crop production,2019-01-01,San Francisco,11
crop production,2019-02-01,San Francisco,11
crop production,2019-04-01,San Francisco,14
crop production,2019-05-01,San Francisco,11
crop production,2019-06-01,San Francisco,11
crop production,2019-07-01,San Francisco,11
crop production,2019-08-01,San Francisco,14
crop production,2019-09-01,San Francisco,14
crop production,2019-12-01,San Francisco,14
crop production,2019-10-01,San Francisco,14
crop production,2019-11-01,San Francisco,18
management of companies and enterprises,2019-03-01,San Francisco,12822
management of companies and enterprises,2019-01-01,San Francisco,12946
management of companies and enterprises,2019-02-01,San Francisco,12884
management of companies and enterprises,2019-04-01,San Francisco,12637
management of companies and enterprises,2019-05-01,San Francisco,12575
management of companies and enterprises,2019-06-01,San Francisco,12760
management of companies and enterprises,2019-07-01,San Francisco,12575
management of companies and enterprises,2019-08-01,San Francisco,12451
management of companies and enterprises,2019-09-01,San Francisco,12265
management of companies and enterprises,2019-12-01,San Francisco,11583
management of companies and enterprises,2019-10-01,San Francisco,12265
management of companies and enterprises,2019-11-01,San Francisco,11645
us marines,2019-03-01,San Luis Obispo,635
us marines,2019-01-01,San Luis Obispo,671
us marines,2019-02-01,San Luis Obispo,611
us marines,2019-04-01,San Luis Obispo,647
us marines,2019-05-01,San Luis Obispo,671
us marines,2019-06-01,San Luis Obispo,659
us marines,2019-07-01,San Luis Obispo,671
us marines,2019-08-01,San Luis Obispo,635
us marines,2019-09-01,San Luis Obispo,419
us marines,2019-12-01,San Luis Obispo,671
us marines,2019-10-01,San Luis Obispo,431
us marines,2019-11-01,San Luis Obispo,695
recreational vehicle parks and camps and rooming and boarding houses dormitories and workers camps,2019-03-01,San Luis Obispo,681
recreational vehicle parks and camps and rooming and boarding houses dormitories and workers camps,2019-01-01,San Luis Obispo,681
recreational vehicle parks and camps and rooming and boarding houses dormitories and workers camps,2019-02-01,San Luis Obispo,681
recreational vehicle parks and camps and rooming and boarding houses dormitories and workers camps,2019-04-01,San Luis Obispo,696
recreational vehicle parks and camps and rooming and boarding houses dormitories and workers camps,2019-05-01,San Luis Obispo,711
recreational vehicle parks and camps and rooming and boarding houses dormitories and workers camps,2019-06-01,San Luis Obispo,711
recreational vehicle parks and camps and rooming and boarding houses dormitories and workers camps,2019-07-01,San Luis Obispo,711
recreational vehicle parks and camps and rooming and boarding houses dormitories and workers camps,2019-08-01,San Luis Obispo,727
