Industry,Date,County,High Wage Count
restaurants and other food services,2019-04-01,Santa Cruz,4684
restaurants and other food services,2019-04-01,Santa Cruz,4587
restaurants and other food services,2019-04-01,Santa Cruz,567
restaurants and other food services,2019-04-01,Santa Cruz,4684
restaurants and other food services,2019-04-01,Santa Cruz,4684
restaurants and other food services,2019-05-01,Santa Cruz,4734
restaurants and other food services,2019-05-01,Santa Cruz,4734
restaurants and other food services,2019-05-01,Santa Cruz,4615
restaurants and other food services,2019-05-01,Santa Cruz,569
restaurants and other food services,2019-05-01,Santa Cruz,4734
restaurants and other food services,2019-05-01,Santa Cruz,4734
restaurants and other food services,2019-06-01,Santa Cruz,4737
restaurants and other food services,2019-06-01,Santa Cruz,4737
restaurants and other food services,2019-06-01,Santa Cruz,4628
restaurants and other food services,2019-06-01,Santa Cruz,567
restaurants and other food services,2019-06-01,Santa Cruz,4737
restaurants and other food services,2019-06-01,Santa Cruz,4737
restaurants and other food services,2019-07-01,Santa Cruz,4742
restaurants and other food services,2019-07-01,Santa Cruz,4742
restaurants and other food services,2019-07-01,Santa Cruz,4600
restaurants and other food services,2019-07-01,Santa Cruz,526
restaurants and other food services,2019-07-01,Santa Cruz,4742
restaurants and other food services,2019-07-01,Santa Cruz,4742
restaurants and other food services,2019-08-01,Santa Cruz,4772
restaurants and other food services,2019-08-01,Santa Cruz,4772
restaurants and other food services,2019-08-01,Santa Cruz,4587
restaurants and other food services,2019-08-01,Santa Cruz,531
restaurants and other food services,2019-08-01,Santa Cruz,4772
restaurants and other food services,2019-08-01,Santa Cruz,4772
restaurants and other food services,2019-09-01,Santa Cruz,4739
restaurants and other food services,2019-09-01,Santa Cruz,4739
restaurants and other food services,2019-09-01,Santa Cruz,4592
restaurants and other food services,2019-09-01,Santa Cruz,567
restaurants and other food services,2019-09-01,Santa Cruz,4739
restaurants and other food services,2019-09-01,Santa Cruz,4739
restaurants and other food services,2019-10-01,Santa Cruz,4757
restaurants and other food services,2019-10-01,Santa Cruz,4757
restaurants and other food services,2019-10-01,Santa Cruz,4587
restaurants and other food services,2019-10-01,Santa Cruz,617
restaurants and other food services,2019-10-01,Santa Cruz,4757
restaurants and other food services,2019-10-01,Santa Cruz,4757
restaurants and other food services,2019-11-01,Santa Cruz,4770
restaurants and other food services,2019-11-01,Santa Cruz,4770
restaurants and other food services,2019-11-01,Santa Cruz,4597
restaurants and other food services,2019-11-01,Santa Cruz,569
restaurants and other food services,2019-11-01,Santa Cruz,4770
restaurants and other food services,2019-11-01,Santa Cruz,4770
restaurants and other food services,2019-12-01,Santa Cruz,4752
restaurants and other food services,2019-12-01,Santa Cruz,4752
restaurants and other food services,2019-12-01,Santa Cruz,4580
restaurants and other food services,2019-12-01,Santa Cruz,559
restaurants and other food services,2019-12-01,Santa Cruz,4752
restaurants and other food services,2019-12-01,Santa Cruz,4752
restaurants and other food services,2019-01-01,Shasta,14948
restaurants and other food services,2019-01-01,Shasta,14948
restaurants and other food services,2019-01-01,Shasta,14790
restaurants and other food services,2019-01-01,Shasta,1686
restaurants and other food services,2019-01-01,Shasta,14948
restaurants and other food services,2019-01-01,Shasta,14948
restaurants and other food services,2019-02-01,Shasta,15097
restaurants and other food services,2019-02-01,Shasta,15097
restaurants and other food services,2019-02-01,Shasta,14873
restaurants and other food services,2019-02-01,Shasta,1786
restaurants and other food services,2019-02-01,Shasta,15097
restaurants and other food services,2019-02-01,Shasta,15097
restaurants and other food services,2019-03-01,Shasta,15222
restaurants and other food services,2019-03-01,Shasta,15222
restaurants and other food services,2019-03-01,Shasta,14981
restaurants and other food services,2019-03-01,Shasta,1819
restaurants and other food services,2019-03-01,Shasta,15222
restaurants and other food services,2019-03-01,Shasta,15222
restaurants and other food services,2019-04-01,Shasta,15371
restaurants and other food services,2019-04-01,Shasta,15371
restaurants and other food services,2019-04-01,Shasta,15056
restaurants and other food services,2019-04-01,Shasta,1861
restaurants and other food services,2019-04-01,Shasta,15371
restaurants and other food services,2019-04-01,Shasta,15371
restaurants and other food services,2019-05-01,Shasta,15538
restaurants and other food services,2019-05-01,Shasta,15538
restaurants and other food services,2019-05-01,Shasta,15147
restaurants and other food services,2019-05-01,Shasta,1869
restaurants and other food services,2019-05-01,Shasta,15538
restaurants and other food services,2019-05-01,Shasta,15538
restaurants and other food services,2019-06-01,Shasta,15546
restaurants and other food services,2019-06-01,Shasta,15546
restaurants and other food services,2019-06-01,Shasta,15189
restaurants and other food services,2019-06-01,Shasta,1861
restaurants and other food services,2019-06-01,Shasta,15546
restaurants and other food services,2019-06-01,Shasta,15546
restaurants and other food services,2019-07-01,Shasta,15563
restaurants and other food services,2019-07-01,Shasta,15563
restaurants and other food services,2019-07-01,Shasta,15097
restaurants and other food services,2019-07-01,Shasta,1728
restaurants and other food services,2019-07-01,Shasta,15563
restaurants and other food services,2019-07-01,Shasta,15563
restaurants and other food services,2019-08-01,Shasta,15662
restaurants and other food services,2019-08-01,Shasta,15662
restaurants and other food services,2019-08-01,Shasta,15056
restaurants and other food services,2019-08-01,Shasta,1744
restaurants and other food services,2019-08-01,Shasta,15662
restaurants and other food services,2019-08-01,Shasta,15662
restaurants and other food services,2019-09-01,Shasta,15554
restaurants and other food services,2019-09-01,Shasta,15554
restaurants and other food services,2019-09-01,Shasta,15072
restaurants and other food services,2019-09-01,Shasta,1861
restaurants and other food services,2019-09-01,Shasta,15554
restaurants and other food services,2019-09-01,Shasta,15554
restaurants and other food services,2019-10-01,Shasta,15612
restaurants and other food services,2019-10-01,Shasta,15612
restaurants and other food services,2019-10-01,Shasta,15056
restaurants and other food services,2019-10-01,Shasta,2027
restaurants and other food services,2019-10-01,Shasta,15612
restaurants and other food services,2019-10-01,Shasta,15612
restaurants and other food services,2019-11-01,Shasta,15654
restaurants and other food services,2019-11-01,Shasta,15654
restaurants and other food services,2019-11-01,Shasta,15089
restaurants and other food services,2019-11-01,Shasta,1869
restaurants and other food services,2019-11-01,Shasta,15654
restaurants and other food services,2019-11-01,Shasta,15654
restaurants and other food services,2019-12-01,Shasta,15596
restaurants and other food services,2019-12-01,Shasta,15596
restaurants and other food services,2019-12-01,Shasta,15031
restaurants and other food services,2019-12-01,Shasta,1836
restaurants and other food services,2019-12-01,Shasta,15596
restaurants and other food services,2019-12-01,Shasta,15596
restaurants and other food services,2019-01-01,Solano,1460
restaurants and other food services,2019-01-01,Solano,1460
restaurants and other food services,2019-01-01,Solano,1445
restaurants and other food services,2019-01-01,Solano,164
restaurants and other food services,2019-01-01,Solano,1460
restaurants and other food services,2019-01-01,Solano,1460
restaurants and other food services,2019-02-01,Solano,1475
restaurants and other food services,2019-02-01,Solano,1475
restaurants and other food services,2019-02-01,Solano,1453
restaurants and other food services,2019-02-01,Solano,174
restaurants and other food services,2019-02-01,Solano,1475
restaurants and other food services,2019-02-01,Solano,1475
restaurants and other food services,2019-03-01,Solano,1487
restaurants and other food services,2019-03-01,Solano,1487
restaurants and other food services,2019-03-01,Solano,1463
restaurants and other food services,2019-03-01,Solano,177
restaurants and other food services,2019-03-01,Solano,1487
restaurants and other food services,2019-03-01,Solano,1487
restaurants and other food services,2019-04-01,Solano,1502
restaurants and other food services,2019-04-01,Solano,1502
restaurants and other food services,2019-04-01,Solano,1471
restaurants and other food services,2019-04-01,Solano,181
restaurants and other food services,2019-04-01,Solano,1502
restaurants and other food services,2019-04-01,Solano,1502
restaurants and other food services,2019-05-01,Solano,1518
restaurants and other food services,2019-05-01,Solano,1518
restaurants and other food services,2019-05-01,Solano,1480
restaurants and other food services,2019-05-01,Solano,182
restaurants and other food services,2019-05-01,Solano,1518
restaurants and other food services,2019-05-01,Solano,1518
restaurants and other food services,2019-06-01,Solano,1519
restaurants and other food services,2019-06-01,Solano,1519
restaurants and other food services,2019-06-01,Solano,1484
restaurants and other food services,2019-06-01,Solano,181
restaurants and other food services,2019-06-01,Solano,1519
restaurants and other food services,2019-06-01,Solano,1519
restaurants and other food services,2019-07-01,Solano,1520
restaurants and other food services,2019-07-01,Solano,1520
restaurants and other food services,2019-07-01,Solano,1475
restaurants and other food services,2019-07-01,Solano,168
restaurants and other food services,2019-07-01,Solano,1520
