Industry,Date,County,High Wage Count,Cost of Living,Employment Count,Output Race
management of companies and enterprises,2019-06-01,Alameda,1134,88296,3228.8340458077823,Latino
management of companies and enterprises,2019-07-01,Alameda,1127,88296,3209.2653546210686,Latino
management of companies and enterprises,2019-07-01,Alameda,1127,88296,3209.2653546210686,Latino
management of companies and enterprises,2019-08-01,Alameda,1120,88296,3189.696663434355,Latino
management of companies and enterprises,2019-08-01,Alameda,1120,88296,3189.696663434355,Latino
management of companies and enterprises,2019-09-01,Alameda,1100,88296,3130.990589874213,Latino
management of companies and enterprises,2019-09-01,Alameda,1100,88296,3130.990589874213,Latino
management of companies and enterprises,2019-10-01,Alameda,1100,88296,3130.990589874213,Latino
management of companies and enterprises,2019-10-01,Alameda,1100,88296,3130.990589874213,Latino
management of companies and enterprises,2019-11-01,Alameda,1169,88296,3326.6775017413515,Latino
management of companies and enterprises,2019-11-01,Alameda,1169,88296,3326.6775017413515,Latino
management of companies and enterprises,2019-12-01,Alameda,1175,88296,3346.2461929280653,Latino
management of companies and enterprises,2019-12-01,Alameda,1175,88296,3346.2461929280653,Latino
crop production,2019-01-01,Alameda,0,88296,16.692776069992906,Asian
crop production,2019-02-01,Alameda,0,88296,20.031331283991488,Asian
crop production,2019-03-01,Alameda,0,88296,20.031331283991488,Asian
crop production,2019-04-01,Alameda,0,88296,20.031331283991488,Asian
crop production,2019-05-01,Alameda,0,88296,23.36988649799007,Asian
crop production,2019-06-01,Alameda,0,88296,23.36988649799007,Asian
crop production,2019-07-01,Alameda,0,88296,23.36988649799007,Asian
crop production,2019-08-01,Alameda,0,88296,23.36988649799007,Asian
crop production,2019-09-01,Alameda,0,88296,23.36988649799007,Asian
crop production,2019-10-01,Alameda,0,88296,26.70844171198865,Asian
crop production,2019-11-01,Alameda,0,88296,23.36988649799007,Asian
crop production,2019-12-01,Alameda,0,88296,23.36988649799007,Asian
management of companies and enterprises,2019-01-01,Alameda,2141,88296,2770.280938007894,Asian
management of companies and enterprises,2019-01-01,Alameda,2141,88296,2770.280938007894,Asian
management of companies and enterprises,2019-02-01,Alameda,2141,88296,2770.280938007894,Asian
management of companies and enterprises,2019-02-01,Alameda,2141,88296,2770.280938007894,Asian
management of companies and enterprises,2019-03-01,Alameda,2168,88296,2804.272115161365,Asian
management of companies and enterprises,2019-03-01,Alameda,2168,88296,2804.272115161365,Asian
management of companies and enterprises,2019-04-01,Alameda,2181,88296,2821.2677037381004,Asian
management of companies and enterprises,2019-04-01,Alameda,2181,88296,2821.2677037381004,Asian
management of companies and enterprises,2019-05-01,Alameda,2181,88296,2821.2677037381004,Asian
management of companies and enterprises,2019-05-01,Alameda,2181,88296,2821.2677037381004,Asian
management of companies and enterprises,2019-06-01,Alameda,2168,88296,2804.272115161365,Asian
management of companies and enterprises,2019-06-01,Alameda,2168,88296,2804.272115161365,Asian
management of companies and enterprises,2019-07-01,Alameda,2155,88296,2787.2765265846297,Asian
management of companies and enterprises,2019-07-01,Alameda,2155,88296,2787.2765265846297,Asian
management of companies and enterprises,2019-08-01,Alameda,2141,88296,2770.280938007894,Asian
management of companies and enterprises,2019-08-01,Alameda,2141,88296,2770.280938007894,Asian
management of companies and enterprises,2019-09-01,Alameda,2102,88296,2719.2941722776873,Asian
management of companies and enterprises,2019-09-01,Alameda,2102,88296,2719.2941722776873,Asian
management of companies and enterprises,2019-10-01,Alameda,2102,88296,2719.2941722776873,Asian
management of companies and enterprises,2019-10-01,Alameda,2102,88296,2719.2941722776873,Asian
management of companies and enterprises,2019-11-01,Alameda,2233,88296,2889.250058045043,Asian
management of companies and enterprises,2019-11-01,Alameda,2233,88296,2889.250058045043,Asian
management of companies and enterprises,2019-12-01,Alameda,2247,88296,2906.245646621778,Asian
management of companies and enterprises,2019-12-01,Alameda,2247,88296,2906.245646621778,Asian
crop production,2019-01-01,Alameda,0,88296,5.457111610309766,Multiracial
crop production,2019-02-01,Alameda,0,88296,6.548533932371719,Multiracial
crop production,2019-03-01,Alameda,0,88296,6.548533932371719,Multiracial
crop production,2019-04-01,Alameda,0,88296,6.548533932371719,Multiracial
crop production,2019-05-01,Alameda,1,88296,7.639956254433672,Multiracial
crop production,2019-06-01,Alameda,1,88296,7.639956254433672,Multiracial
crop production,2019-07-01,Alameda,1,88296,7.639956254433672,Multiracial
crop production,2019-08-01,Alameda,1,88296,7.639956254433672,Multiracial
crop production,2019-09-01,Alameda,1,88296,7.639956254433672,Multiracial
crop production,2019-10-01,Alameda,1,88296,8.731378576495626,Multiracial
crop production,2019-11-01,Alameda,1,88296,7.639956254433672,Multiracial
crop production,2019-12-01,Alameda,1,88296,7.639956254433672,Multiracial
crop production,2019-01-01,Butte,142,60360,344.50372428470087,White
crop production,2019-02-01,Butte,155,60360,374.4605698746749,White
crop production,2019-03-01,Butte,155,60360,374.4605698746749,White
crop production,2019-04-01,Butte,167,60360,404.41741546464885,White
crop production,2019-05-01,Butte,180,60360,434.3742610546229,White
crop production,2019-06-01,Butte,180,60360,434.3742610546229,White
crop production,2019-07-01,Butte,173,60360,419.39583825963587,White
crop production,2019-08-01,Butte,186,60360,449.35268384960983,White
crop production,2019-09-01,Butte,198,60360,479.30952943958386,White
crop production,2019-10-01,Butte,236,60360,569.1800662095059,White
crop production,2019-11-01,Butte,198,60360,479.30952943958386,White
crop production,2019-12-01,Butte,167,60360,404.41741546464885,White
crop production,2019-01-01,Butte,83,60360,1820.8786553164657,Latino
crop production,2019-02-01,Butte,90,60360,1979.2159296918105,Latino
crop production,2019-03-01,Butte,90,60360,1979.2159296918105,Latino
crop production,2019-04-01,Butte,98,60360,2137.5532040671555,Latino
crop production,2019-05-01,Butte,105,60360,2295.8904784425004,Latino
crop production,2019-06-01,Butte,105,60360,2295.8904784425004,Latino
crop production,2019-07-01,Butte,101,60360,2216.7218412548277,Latino
crop production,2019-08-01,Butte,108,60360,2375.0591156301725,Latino
crop production,2019-09-01,Butte,116,60360,2533.3963900055173,Latino
crop production,2019-10-01,Butte,137,60360,3008.4082131315517,Latino
crop production,2019-11-01,Butte,116,60360,2533.3963900055173,Latino
crop production,2019-12-01,Butte,98,60360,2137.5532040671555,Latino
crop production,2019-01-01,Butte,0,60360,76.78676992196738,Asian
crop production,2019-02-01,Butte,0,60360,83.46388034996454,Asian
crop production,2019-03-01,Butte,0,60360,83.46388034996454,Asian
crop production,2019-04-01,Butte,0,60360,90.14099077796169,Asian
crop production,2019-05-01,Butte,0,60360,96.81810120595885,Asian
crop production,2019-06-01,Butte,0,60360,96.81810120595885,Asian
crop production,2019-07-01,Butte,0,60360,93.47954599196028,Asian
crop production,2019-08-01,Butte,0,60360,100.15665641995744,Asian
crop production,2019-09-01,Butte,0,60360,106.8337668479546,Asian
crop production,2019-10-01,Butte,0,60360,126.8650981319461,Asian
crop production,2019-11-01,Butte,0,60360,106.8337668479546,Asian
crop production,2019-12-01,Butte,0,60360,90.14099077796169,Asian
crop production,2019-01-01,Butte,2,60360,25.102713407424922,Multiracial
crop production,2019-02-01,Butte,3,60360,27.28555805154883,Multiracial
crop production,2019-03-01,Butte,3,60360,27.28555805154883,Multiracial
crop production,2019-04-01,Butte,3,60360,29.468402695672737,Multiracial
crop production,2019-05-01,Butte,3,60360,31.651247339796644,Multiracial
crop production,2019-06-01,Butte,3,60360,31.651247339796644,Multiracial
crop production,2019-07-01,Butte,3,60360,30.55982501773469,Multiracial
crop production,2019-08-01,Butte,3,60360,32.7426696618586,Multiracial
crop production,2019-09-01,Butte,3,60360,34.9255143059825,Multiracial
crop production,2019-10-01,Butte,4,60360,41.47404823835422,Multiracial
crop production,2019-11-01,Butte,3,60360,34.9255143059825,Multiracial
crop production,2019-12-01,Butte,3,60360,29.468402695672737,Multiracial
crop production,2019-01-01,Contra Costa,15,86284,74.89211397493497,White
crop production,2019-02-01,Contra Costa,15,86284,74.89211397493497,White
crop production,2019-03-01,Contra Costa,18,86284,89.87053676992197,White
crop production,2019-04-01,Contra Costa,21,86284,104.84895956490897,White
crop production,2019-05-01,Contra Costa,24,86284,119.82738235989596,White
crop production,2019-06-01,Contra Costa,30,86284,149.78422794986994,White
crop production,2019-07-01,Contra Costa,30,86284,149.78422794986994,White
crop production,2019-08-01,Contra Costa,30,86284,149.78422794986994,White
crop production,2019-09-01,Contra Costa,27,86284,134.80580515488296,White
crop production,2019-10-01,Contra Costa,24,86284,119.82738235989596,White
crop production,2019-11-01,Contra Costa,21,86284,104.84895956490897,White
crop production,2019-12-01,Contra Costa,15,86284,74.89211397493497,White
management of companies and enterprises,2019-01-01,Contra Costa,3249,86284,4917.074802988295,White
management of companies and enterprises,2019-01-01,Contra Costa,3249,86284,4917.074802988295,White
management of companies and enterprises,2019-02-01,Contra Costa,3249,86284,4917.074802988295,White
management of companies and enterprises,2019-02-01,Contra Costa,3249,86284,4917.074802988295,White
management of companies and enterprises,2019-03-01,Contra Costa,3249,86284,4917.074802988295,White
management of companies and enterprises,2019-03-01,Contra Costa,3249,86284,4917.074802988295,White
management of companies and enterprises,2019-04-01,Contra Costa,3178,86284,4809.00722490064,White
management of companies and enterprises,2019-04-01,Contra Costa,3178,86284,4809.00722490064,White
management of companies and enterprises,2019-05-01,Contra Costa,3142,86284,4754.973435856813,White
management of companies and enterprises,2019-05-01,Contra Costa,3142,86284,4754.973435856813,White
management of companies and enterprises,2019-06-01,Contra Costa,3178,86284,4809.00722490064,White
management of companies and enterprises,2019-06-01,Contra Costa,3178,86284,4809.00722490064,White
management of companies and enterprises,2019-07-01,Contra Costa,3178,86284,4809.00722490064,White
management of companies and enterprises,2019-07-01,Contra Costa,3178,86284,4809.00722490064,White
management of companies and enterprises,2019-08-01,Contra Costa,3214,86284,4863.0410139444675,White
management of companies and enterprises,2019-08-01,Contra Costa,3214,86284,4863.0410139444675,White
management of companies and enterprises,2019-09-01,Contra Costa,3178,86284,4809.00722490064,White
management of companies and enterprises,2019-09-01,Contra Costa,3178,86284,4809.00722490064,White
management of companies and enterprises,2019-10-01,Contra Costa,3142,86284,4754.973435856813,White
management of companies and enterprises,2019-10-01,Contra Costa,3142,86284,4754.973435856813,White
management of companies and enterprises,2019-11-01,Contra Costa,3071,86284,4646.905857769158,White
management of companies and enterprises,2019-11-01,Contra Costa,3071,86284,4646.905857769158,White
management of companies and enterprises,2019-12-01,Contra Costa,3071,86284,4646.905857769158,White
management of companies and enterprises,2019-12-01,Contra Costa,3071,86284,4646.905857769158,White
crop production,2019-01-01,Contra Costa,0,86284,395.84318593836207,Latino
crop production,2019-02-01,Contra Costa,0,86284,395.84318593836207,Latino
crop production,2019-03-01,Contra Costa,0,86284,475.0118231260345,Latino
crop production,2019-04-01,Contra Costa,0,86284,554.1804603137069,Latino
crop production,2019-05-01,Contra Costa,0,86284,633.3490975013793,Latino
crop production,2019-06-01,Contra Costa,0,86284,791.6863718767241,Latino
crop production,2019-07-01,Contra Costa,0,86284,791.6863718767241,Latino
crop production,2019-08-01,Contra Costa,0,86284,791.6863718767241,Latino
crop production,2019-09-01,Contra Costa,0,86284,712.5177346890517,Latino
crop production,2019-10-01,Contra Costa,0,86284,633.3490975013793,Latino
crop production,2019-11-01,Contra Costa,0,86284,554.1804603137069,Latino
crop production,2019-12-01,Contra Costa,0,86284,395.84318593836207,Latino
management of companies and enterprises,2019-01-01,Contra Costa,625,86284,1780.7508979909587,Latino
management of companies and enterprises,2019-01-01,Contra Costa,625,86284,1780.7508979909587,Latino
management of companies and enterprises,2019-02-01,Contra Costa,625,86284,1780.7508979909587,Latino
management of companies and enterprises,2019-02-01,Contra Costa,625,86284,1780.7508979909587,Latino
management of companies and enterprises,2019-03-01,Contra Costa,625,86284,1780.7508979909587,Latino
management of companies and enterprises,2019-03-01,Contra Costa,625,86284,1780.7508979909587,Latino
management of companies and enterprises,2019-04-01,Contra Costa,612,86284,1741.613515617531,Latino
management of companies and enterprises,2019-04-01,Contra Costa,612,86284,1741.613515617531,Latino
management of companies and enterprises,2019-05-01,Contra Costa,605,86284,1722.0448244308172,Latino
management of companies and enterprises,2019-05-01,Contra Costa,605,86284,1722.0448244308172,Latino
management of companies and enterprises,2019-06-01,Contra Costa,612,86284,1741.613515617531,Latino
management of companies and enterprises,2019-06-01,Contra Costa,612,86284,1741.613515617531,Latino
management of companies and enterprises,2019-07-01,Contra Costa,612,86284,1741.613515617531,Latino
management of companies and enterprises,2019-07-01,Contra Costa,612,86284,1741.613515617531,Latino
management of companies and enterprises,2019-08-01,Contra Costa,618,86284,1761.182206804245,Latino
management of companies and enterprises,2019-08-01,Contra Costa,618,86284,1761.182206804245,Latino
management of companies and enterprises,2019-09-01,Contra Costa,612,86284,1741.613515617531,Latino
management of companies and enterprises,2019-09-01,Contra Costa,612,86284,1741.613515617531,Latino
management of companies and enterprises,2019-10-01,Contra Costa,605,86284,1722.0448244308172,Latino
management of companies and enterprises,2019-10-01,Contra Costa,605,86284,1722.0448244308172,Latino
management of companies and enterprises,2019-11-01,Contra Costa,591,86284,1682.9074420573895,Latino
management of companies and enterprises,2019-11-01,Contra Costa,591,86284,1682.9074420573895,Latino
management of companies and enterprises,2019-12-01,Contra Costa,591,86284,1682.9074420573895,Latino
management of companies and enterprises,2019-12-01,Contra Costa,591,86284,1682.9074420573895,Latino
crop production,2019-01-01,Contra Costa,0,86284,16.692776069992906,Asian
crop production,2019-02-01,Contra Costa,0,86284,16.692776069992906,Asian
crop production,2019-03-01,Contra Costa,0,86284,20.031331283991488,Asian
crop production,2019-04-01,Contra Costa,0,86284,23.36988649799007,Asian
crop production,2019-05-01,Contra Costa,0,86284,26.70844171198865,Asian
crop production,2019-06-01,Contra Costa,1,86284,33.38555213998581,Asian
crop production,2019-07-01,Contra Costa,1,86284,33.38555213998581,Asian
crop production,2019-08-01,Contra Costa,1,86284,33.38555213998581,Asian
crop production,2019-09-01,Contra Costa,0,86284,30.046996925987234,Asian
crop production,2019-10-01,Contra Costa,0,86284,26.70844171198865,Asian
crop production,2019-11-01,Contra Costa,0,86284,23.36988649799007,Asian
crop production,2019-12-01,Contra Costa,0,86284,16.692776069992906,Asian
management of companies and enterprises,2019-01-01,Contra Costa,1195,86284,1546.5985604829348,Asian
management of companies and enterprises,2019-01-01,Contra Costa,1195,86284,1546.5985604829348,Asian
management of companies and enterprises,2019-02-01,Contra Costa,1195,86284,1546.5985604829348,Asian
management of companies and enterprises,2019-02-01,Contra Costa,1195,86284,1546.5985604829348,Asian
management of companies and enterprises,2019-03-01,Contra Costa,1195,86284,1546.5985604829348,Asian
