CDI Regions,Industry Title,region_wt_mean_wage,unweighted_ind_counts,wt_reg_ind_counts,wt_reg_high_wage_count,wt_reg_high_wage_perc
Shasta / Cascades,U.S. Navy,37126.01323620858,620,105.0,0.0,0.0
Shasta / Cascades,Office of chiropractors,37126.01323620858,167,389.0,0.0,0.0
Shasta / Cascades,Convenience Stores,37126.01323620858,211,58.0,0.0,0.0
Shasta / Cascades,Commercial and service industry machinery manufacturing,37126.01323620858,106,295.0,0.0,0.0
Shasta / Cascades,"Community food and housing, and emergency services",37126.01323620858,226,325.0,0.0,0.0
Shasta / Cascades,Farm supplies merchant wholesalers,37126.01323620858,66,79.0,0.0,0.0
Shasta / Cascades,Ordnance,37126.01323620858,8,63.0,0.0,0.0
Shasta / Cascades,Textile And Fabric Finishing and Fabric Coating Mills,37126.01323620858,30,65.0,0.0,0.0
Shasta / Cascades,Car washes,37126.01323620858,278,332.0,0.0,0.0
Shasta / Cascades,Miscellaneous nonmetallic mineral products manufacturing,37126.01323620858,62,56.0,0.0,0.0
Shasta / Cascades,U.S. Army,37126.01323620858,142,67.0,0.0,0.0
Shasta / Cascades,"Gift, novelty, and souvenir shops",37126.01323620858,247,313.0,0.0,0.0
Shasta / Cascades,Animal slaughtering and processing,37126.01323620858,223,17.0,0.0,0.0
Shasta / Cascades,Lawn and garden equipment and supplies stores,37126.01323620858,182,315.0,0.0,0.0
Shasta / Cascades,"Machine shops; turned product; screw, nut, and bolt manufacturing  ",37126.01323620858,427,636.0,0.0,0.0
Shasta / Cascades,"Unemployed, with no work experience in past 5 years",37126.01323620858,2013,2641.0,0.0,0.0
Shasta / Cascades,Not specified wholesale trade,37126.01323620858,235,141.0,0.0,0.0
Shasta / Cascades,"Commercial, industrial, and other intangible assets rental and leasing",37126.01323620858,160,59.0,0.0,0.0
Shasta / Cascades,"Drinking places, alcohol beverages",37126.01323620858,258,178.0,0.0,0.0
Shasta / Cascades,"Drugs, sundries, and chemical and allied product merchant wholesalers",37126.01323620858,349,62.0,0.0,0.0
Shasta / Cascades,"Data processing, hosting, and related services",37126.01323620858,273,93.0,0.0,0.0
Shasta / Cascades,"Bakeries and tortilla manufacturing, except retail bakeries",37126.01323620858,309,1037.0,0.0,0.0
Shasta / Cascades,"Sewing, needlework and piece goods stores",37126.01323620858,83,64.0,0.0,0.0
Shasta / Cascades,Book stores and news dealers,37126.01323620858,162,125.0,0.0,0.0
Shasta / Cascades,"Savings institutions, including credit unions",37126.01323620858,315,177.0,0.0,0.0
Shasta / Cascades,"Telecommunications, except wired telecommunications carriers",37126.01323620858,405,27.0,0.0,0.0
Shasta / Cascades,Personal and household goods repair and maintenance,37126.01323620858,243,123.0,0.0,0.0
Shasta / Cascades,Musical instrument and supplies stores,37126.01323620858,76,86.0,0.0,0.0
Shasta / Cascades,"Periodical, book, and directory publishers",37126.01323620858,252,302.0,0.0,0.0
Shasta / Cascades,Florists,37126.01323620858,172,758.0,0.0,0.0
Shasta / Cascades,Paperboard container manufacturing,37126.01323620858,101,143.0,0.0,0.0
Shasta / Cascades,Nail salons and other personal care services,37126.01323620858,839,536.0,0.0,0.0
Shasta / Cascades,Agricultural chemicals,37126.01323620858,35,115.0,0.0,0.0
Shasta / Cascades,Bowling centers,37126.01323620858,42,14.0,0.0,0.0
Shasta / Cascades,Shoe stores,37126.01323620858,274,106.0,0.0,0.0
Shasta / Cascades,Other consumer goods rental,37126.01323620858,211,44.0,0.0,0.0
Shasta / Cascades,Offices of optometrists,37126.01323620858,238,312.0,0.0,0.0
Shasta / Cascades,Prefabricated wood buildings and mobile homes,37126.01323620858,27,81.0,0.0,0.0
Shasta / Cascades,Libraries and archives,37126.01323620858,321,492.0,0.0,0.0
Shasta / Cascades,Household appliance stores,37126.01323620858,70,514.0,0.0,0.0
Shasta / Cascades,"Jewelry, luggage,and leather goods stores",37126.01323620858,265,294.0,0.0,0.0
Shasta / Cascades,Sound recording industries,37126.01323620858,177,54.0,0.0,0.0
Redwood Coast,Animal slaughtering and processing,29012.66399438583,223,139.0,139.0,100.0
Redwood Coast,"Drinking places, alcohol beverages",29012.66399438583,258,27.0,27.0,100.0
Redwood Coast,Aircraft and parts manufacturing,29012.66399438583,1736,16.0,16.0,100.0
Redwood Coast,Support activities for mining,29012.66399438583,155,69.0,69.0,100.0
Redwood Coast,Professional and commercial equipment and supplies merchant wholesalers,29012.66399438583,506,206.0,206.0,100.0
Redwood Coast,National security and international affairs,29012.66399438583,1045,286.0,286.0,100.0
Redwood Coast,"Telecommunications, except wired telecommunications carriers",29012.66399438583,405,109.0,109.0,100.0
Redwood Coast,"Savings institutions, including credit unions",29012.66399438583,315,508.0,508.0,100.0
Redwood Coast,"Community food and housing, and emergency services",29012.66399438583,226,423.0,423.0,100.0
Redwood Coast,"Jewelry, luggage,and leather goods stores",29012.66399438583,265,35.0,35.0,100.0
Redwood Coast,Building material and supplies dealers,29012.66399438583,1105,210.0,210.0,100.0
Redwood Coast,Shoe stores,29012.66399438583,274,187.0,187.0,100.0
Redwood Coast,Wired telecommunications carriers,29012.66399438583,659,299.0,299.0,100.0
Redwood Coast,"Miscellaneous manufacturing, n.e.c.",29012.66399438583,563,78.0,78.0,100.0
Redwood Coast,Farm supplies merchant wholesalers,29012.66399438583,66,148.0,148.0,100.0
Redwood Coast,Electronic shopping and mail-order houses,29012.66399438583,1110,496.0,496.0,100.0
Redwood Coast,Petroleum and petroleum products merchant wholesalers ,29012.66399438583,88,117.0,117.0,100.0
Redwood Coast,Medical equipment and supplies,29012.66399438583,1265,147.0,138.0,93.87755102040816
Redwood Coast,"Securities, commodities, funds, trusts, and other financial investments",29012.66399438583,1740,348.0,312.0,89.65517241379311
Redwood Coast,Offices of dentists,29012.66399438583,1520,561.0,496.0,88.41354723707666
Redwood Coast,Executive offices and legislative bodies,29012.66399438583,1869,544.0,463.0,85.11029411764706
Redwood Coast,Grocery and related product merchant wholesalers ,29012.66399438583,1306,502.0,427.0,85.0597609561753
Redwood Coast,"Justice, public order, and safety activities",29012.66399438583,3792,2450.0,1949.0,79.55102040816327
Redwood Coast,Hardware stores,29012.66399438583,262,253.0,199.0,78.65612648221344
Redwood Coast,Electronics stores,29012.66399438583,927,635.0,499.0,78.58267716535433
Redwood Coast,Legal services,29012.66399438583,2730,752.0,578.0,76.86170212765957
Redwood Coast,Automobile dealers,29012.66399438583,1274,630.0,473.0,75.07936507936508
Redwood Coast,"Electric power generation, transmission and distribution",29012.66399438583,558,585.0,425.0,72.64957264957265
Redwood Coast,Broadcasting (except internet),29012.66399438583,724,168.0,120.0,71.42857142857143
Redwood Coast,"General medical and surgical hospitals, and specialty (except psychiatric and substance abuse) hospitals",29012.66399438583,7895,4936.0,3509.0,71.08995137763371
Redwood Coast,Waste management and remediation services,29012.66399438583,673,484.0,329.0,67.97520661157024
Redwood Coast,Administration of economic programs and space research,29012.66399438583,682,863.0,571.0,66.16454229432213
Redwood Coast,Traveler accommodation,29012.66399438583,1968,1819.0,1197.0,65.80538757559098
Redwood Coast,Computer systems design and related services,29012.66399438583,6238,335.0,219.0,65.3731343283582
Redwood Coast,"Civic, social, advocacy organizations and grantmaking and giving services",29012.66399438583,1238,726.0,469.0,64.60055096418733
Redwood Coast,"Recreational vehicle parks and camps, and rooming and boarding houses, dormitories, and workers' camps",29012.66399438583,272,235.0,151.0,64.25531914893618
Redwood Coast,"Fishing, hunting, and trapping",29012.66399438583,38,207.0,126.0,60.86956521739131
Redwood Coast,Pharmacies and drug stores,29012.66399438583,1010,274.0,162.0,59.12408759124088
Redwood Coast,Automotive repair and maintenance,29012.66399438583,1506,634.0,372.0,58.67507886435332
Redwood Coast,"Automotive parts, accessories, and tire stores",29012.66399438583,519,416.0,227.0,54.567307692307686
Redwood Coast,Outpatient care centers,29012.66399438583,2556,1696.0,875.0,51.59198113207547
Redwood Coast,Offices of physicians,29012.66399438583,2281,937.0,483.0,51.54749199573105
Redwood Coast,Nondepository credit and related activities,29012.66399438583,1297,358.0,183.0,51.117318435754186
Redwood Coast,Individual and family services,29012.66399438583,3711,2696.0,1372.0,50.89020771513353
Redwood Coast,Administration of environmental quality and housing programs,29012.66399438583,425,743.0,367.0,49.39434724091521
Redwood Coast,Beverage,29012.66399438583,683,162.0,75.0,46.2962962962963
Redwood Coast,"Museums, art galleries, historical sites, and similar institutions",29012.66399438583,664,690.0,313.0,45.36231884057971
Redwood Coast,Elementary and secondary schools,29012.66399438583,13278,3871.0,1614.0,41.694652544562125
Redwood Coast,"Management, scientific and technical consulting services",29012.66399438583,2918,755.0,311.0,41.19205298013245
Redwood Coast,Construction (The Cleaning Of Buildings And Dwellings Is Incidental During Construction And Immediately After Construction),29012.66399438583,13304,6808.0,2730.0,40.09988249118684
Redwood Coast,"Architectural, engineering, and related services",29012.66399438583,2484,412.0,162.0,39.32038834951456
Redwood Coast,"Other schools and instruction, and educational support services ",29012.66399438583,1883,616.0,241.0,39.12337662337662
Redwood Coast,Lawn and garden equipment and supplies stores,29012.66399438583,182,163.0,62.0,38.036809815950924
Redwood Coast,Logging,29012.66399438583,44,336.0,127.0,37.797619047619044
Redwood Coast,Gasoline stations,29012.66399438583,498,175.0,65.0,37.142857142857146
Redwood Coast,Other health care services,29012.66399438583,1634,266.0,93.0,34.962406015037594
Redwood Coast,"Colleges, universities, and professional schools, including junior colleges ",29012.66399438583,6684,2512.0,877.0,34.91242038216561
Redwood Coast,Supermarkets And Grocery (Except Convenience) Stores,29012.66399438583,3177,3092.0,1062.0,34.346701164294956
Redwood Coast,Home health care services,29012.66399438583,1258,396.0,132.0,33.33333333333333
Redwood Coast,Services incidental to transportation,29012.66399438583,1211,539.0,170.0,31.539888682745826
Redwood Coast,"General merchandise stores, including warehouse clubs and supercenters ",29012.66399438583,2331,636.0,189.0,29.71698113207547
Redwood Coast,Nursing care facilities (skilled nursing facilities),29012.66399438583,1343,388.0,111.0,28.60824742268041
Redwood Coast,"Accounting, tax preparation, bookkeeping and payroll services",29012.66399438583,1935,802.0,223.0,27.805486284289277
Redwood Coast,Postal service,29012.66399438583,948,275.0,68.0,24.727272727272727
Redwood Coast,"Other amusement, gambling, and recreation industries",29012.66399438583,3784,2027.0,485.0,23.926985693142573
Redwood Coast,Motion pictures and video industries,29012.66399438583,2258,228.0,52.0,22.807017543859647
Redwood Coast,Veterinary services,29012.66399438583,505,347.0,75.0,21.613832853025936
Redwood Coast,Animal production and aquaculture ,29012.66399438583,479,410.0,85.0,20.73170731707317
Redwood Coast,"Residential care facilities, except skilled nursing",29012.66399438583,1079,828.0,155.0,18.719806763285025
Redwood Coast,"Forestry, except logging",29012.66399438583,96,317.0,55.0,17.350157728706623
Redwood Coast,Sawmills and wood preservation,29012.66399438583,81,769.0,122.0,15.864759427828348
Redwood Coast,Crop production,29012.66399438583,2775,3270.0,489.0,14.954128440366974
Redwood Coast,Landscaping services,29012.66399438583,1688,1224.0,178.0,14.54248366013072
Redwood Coast,"Lessors Of Real Estate, And Offices Of Real Estate Agents And Brokers",29012.66399438583,3403,800.0,109.0,13.625000000000002
Redwood Coast,"Real Estate Property Managers, Offices of Real Estate Appraisers, And Other Activities Related to Real Estate",29012.66399438583,1015,633.0,81.0,12.796208530805686
Redwood Coast,Administration of human resource programs,29012.66399438583,2024,1002.0,126.0,12.574850299401197
Redwood Coast,Offices of other health practitioners,29012.66399438583,716,96.0,12.0,12.5
Redwood Coast,Religious organizations,29012.66399438583,1511,582.0,70.0,12.027491408934708
Redwood Coast,Restaurants and other food services,29012.66399438583,13350,6734.0,763.0,11.33056133056133
Redwood Coast,Furniture and related products manufacturing,29012.66399438583,440,114.0,12.0,10.526315789473683
Redwood Coast,Truck transportation,29012.66399438583,1975,193.0,13.0,6.7357512953367875
Redwood Coast,Offices of optometrists,29012.66399438583,238,374.0,22.0,5.88235294117647
Redwood Coast,"Water, steam, air conditioning, and irrigation systems",29012.66399438583,442,313.0,11.0,3.5143769968051117
Redwood Coast,"Advertising, public relations, and related services",29012.66399438583,1062,663.0,13.0,1.9607843137254901
Redwood Coast,"Agencies, Brokerages, And Other Insurance Related Activities",29012.66399438583,823,105.0,0.0,0.0
Redwood Coast,Personal and household goods repair and maintenance,29012.66399438583,243,117.0,0.0,0.0
Redwood Coast,Textile product mills except carpets and rugs,29012.66399438583,120,75.0,0.0,0.0
Redwood Coast,Sugar and confectionery products,29012.66399438583,81,802.0,0.0,0.0
Redwood Coast,Miscellaneous nondurable goods merchant wholesalers,29012.66399438583,361,74.0,0.0,0.0
Redwood Coast,"Funeral homes, cemeteries and crematories",29012.66399438583,161,91.0,0.0,0.0
Redwood Coast,Management of companies and enterprises,29012.66399438583,324,70.0,0.0,0.0
Redwood Coast,Miscellaneous retail stores,29012.66399438583,759,468.0,0.0,0.0
Redwood Coast,Newspaper publishers,29012.66399438583,180,63.0,0.0,0.0
Redwood Coast,Specialty food stores,29012.66399438583,374,170.0,0.0,0.0
Redwood Coast,Software publishers,29012.66399438583,405,22.0,0.0,0.0
Redwood Coast,Electronic and precision equipment repair and maintenance,29012.66399438583,175,107.0,0.0,0.0
Redwood Coast,Musical instrument and supplies stores,29012.66399438583,76,134.0,0.0,0.0
Redwood Coast,Specialized design services,29012.66399438583,871,108.0,0.0,0.0
Redwood Coast,Sewage treatment facilities,29012.66399438583,108,86.0,0.0,0.0
Redwood Coast,"Pottery, ceramics, and plumbing fixture manufacturing",29012.66399438583,23,34.0,0.0,0.0
Redwood Coast,"Gift, novelty, and souvenir shops",29012.66399438583,247,73.0,0.0,0.0
Redwood Coast,Taxi and limousine service,29012.66399438583,1146,50.0,0.0,0.0
Redwood Coast,Miscellaneous wood products,29012.66399438583,206,30.0,0.0,0.0
Redwood Coast,U.S. Army,29012.66399438583,142,19.0,0.0,0.0
Redwood Coast,Business support services,29012.66399438583,723,78.0,0.0,0.0
Redwood Coast,Scientific research and development services,29012.66399438583,1684,298.0,0.0,0.0
Redwood Coast,Clothing stores,29012.66399438583,2185,31.0,0.0,0.0
Redwood Coast,"Unemployed, with no work experience in past 5 years",29012.66399438583,2013,545.0,0.0,0.0
