Industry,Date,Region,High Wage Count,Employment Count,Cost of Living,Region Population,Year
retail trade,2020-03-01,Orange,30019,146200.0,87648,3168044,2020
retail trade,2020-04-01,Orange,24331,118500.0,87648,3168044,2020
retail trade,2020-05-01,Orange,24331,118500.0,87648,3168044,2020
retail trade,2020-06-01,Orange,26939,131200.0,87648,3168044,2020
retail trade,2020-07-01,Orange,27514,134000.0,87648,3168044,2020
retail trade,2020-08-01,Orange,27822,135500.0,87648,3168044,2020
retail trade,2020-09-01,Orange,28027,136500.0,87648,3168044,2020
retail trade,2020-10-01,Orange,28663,139600.0,87648,3168044,2020
retail trade,2020-11-01,Orange,29731,144800.0,87648,3168044,2020
retail trade,2020-12-01,Orange,30060,146400.0,87648,3168044,2020
state government,2020-01-01,Orange,7737,32900.0,87648,3168044,2020
state government,2020-02-01,Orange,7808,33200.0,87648,3168044,2020
state government,2020-03-01,Orange,7737,32900.0,87648,3168044,2020
state government,2020-04-01,Orange,7737,32900.0,87648,3168044,2020
state government,2020-05-01,Orange,7479,31800.0,87648,3168044,2020
state government,2020-06-01,Orange,7455,31700.0,87648,3168044,2020
state government,2020-07-01,Orange,7220,30700.0,87648,3168044,2020
state government,2020-08-01,Orange,7032,29900.0,87648,3168044,2020
state government,2020-09-01,Orange,7385,31400.0,87648,3168044,2020
state government,2020-10-01,Orange,7784,33100.0,87648,3168044,2020
state government,2020-11-01,Orange,7808,33200.0,87648,3168044,2020
state government,2020-12-01,Orange,7832,33300.0,87648,3168044,2020
total farm,2020-01-01,Orange,35,1700.0,87648,3168044,2020
total farm,2020-02-01,Orange,37,1800.0,87648,3168044,2020
total farm,2020-03-01,Orange,39,1900.0,87648,3168044,2020
total farm,2020-04-01,Orange,37,1800.0,87648,3168044,2020
total farm,2020-05-01,Orange,41,2000.0,87648,3168044,2020
total farm,2020-06-01,Orange,39,1900.0,87648,3168044,2020
total farm,2020-07-01,Orange,41,2000.0,87648,3168044,2020
total farm,2020-08-01,Orange,37,1800.0,87648,3168044,2020
total farm,2020-09-01,Orange,39,1900.0,87648,3168044,2020
total farm,2020-10-01,Orange,39,1900.0,87648,3168044,2020
total farm,2020-11-01,Orange,35,1700.0,87648,3168044,2020
total farm,2020-12-01,Orange,33,1600.0,87648,3168044,2020
transportation and warehousing,2020-01-01,Orange,5925,27900.0,87648,3168044,2020
transportation and warehousing,2020-02-01,Orange,5797,27300.0,87648,3168044,2020
transportation and warehousing,2020-03-01,Orange,5691,26800.0,87648,3168044,2020
transportation and warehousing,2020-04-01,Orange,5096,24000.0,87648,3168044,2020
transportation and warehousing,2020-05-01,Orange,5181,24400.0,87648,3168044,2020
transportation and warehousing,2020-06-01,Orange,5330,25100.0,87648,3168044,2020
transportation and warehousing,2020-07-01,Orange,5457,25700.0,87648,3168044,2020
transportation and warehousing,2020-08-01,Orange,5564,26200.0,87648,3168044,2020
transportation and warehousing,2020-09-01,Orange,5606,26400.0,87648,3168044,2020
transportation and warehousing,2020-10-01,Orange,5776,27200.0,87648,3168044,2020
transportation and warehousing,2020-11-01,Orange,5967,28100.0,87648,3168044,2020
transportation and warehousing,2020-12-01,Orange,6201,29200.0,87648,3168044,2020
utilities,2020-01-01,Orange,1915,2900.0,87648,3168044,2020
utilities,2020-02-01,Orange,1915,2900.0,87648,3168044,2020
utilities,2020-03-01,Orange,1915,2900.0,87648,3168044,2020
utilities,2020-04-01,Orange,1981,3000.0,87648,3168044,2020
utilities,2020-05-01,Orange,1981,3000.0,87648,3168044,2020
utilities,2020-06-01,Orange,1915,2900.0,87648,3168044,2020
utilities,2020-07-01,Orange,1981,3000.0,87648,3168044,2020
utilities,2020-08-01,Orange,1915,2900.0,87648,3168044,2020
utilities,2020-09-01,Orange,1915,2900.0,87648,3168044,2020
utilities,2020-10-01,Orange,1849,2800.0,87648,3168044,2020
utilities,2020-11-01,Orange,1849,2800.0,87648,3168044,2020
utilities,2020-12-01,Orange,1915,2900.0,87648,3168044,2020
wholesale trade,2020-01-01,Orange,29642,78700.0,87648,3168044,2020
wholesale trade,2020-02-01,Orange,29680,78800.0,87648,3168044,2020
wholesale trade,2020-03-01,Orange,29266,77700.0,87648,3168044,2020
wholesale trade,2020-04-01,Orange,27269,72400.0,87648,3168044,2020
wholesale trade,2020-05-01,Orange,27382,72700.0,87648,3168044,2020
wholesale trade,2020-06-01,Orange,27608,73300.0,87648,3168044,2020
wholesale trade,2020-07-01,Orange,27571,73200.0,87648,3168044,2020
wholesale trade,2020-08-01,Orange,27721,73600.0,87648,3168044,2020
wholesale trade,2020-09-01,Orange,27571,73200.0,87648,3168044,2020
wholesale trade,2020-10-01,Orange,27797,73800.0,87648,3168044,2020
wholesale trade,2020-11-01,Orange,27910,74100.0,87648,3168044,2020
wholesale trade,2020-12-01,Orange,28324,75200.0,87648,3168044,2020
administrative and support and waste services,2020-01-01,Bay Area,32448,209100.0,97249,7710026,2020
administrative and support and waste services,2020-02-01,Bay Area,32619,210200.0,97249,7710026,2020
administrative and support and waste services,2020-03-01,Bay Area,32029,206400.0,97249,7710026,2020
administrative and support and waste services,2020-04-01,Bay Area,27513,177300.0,97249,7710026,2020
administrative and support and waste services,2020-05-01,Bay Area,28041,180700.0,97249,7710026,2020
administrative and support and waste services,2020-06-01,Bay Area,28677,184800.0,97249,7710026,2020
administrative and support and waste services,2020-07-01,Bay Area,28693,184900.0,97249,7710026,2020
administrative and support and waste services,2020-08-01,Bay Area,28863,186000.0,97249,7710026,2020
administrative and support and waste services,2020-09-01,Bay Area,28910,186300.0,97249,7710026,2020
administrative and support and waste services,2020-10-01,Bay Area,29158,187900.0,97249,7710026,2020
administrative and support and waste services,2020-11-01,Bay Area,29484,190000.0,97249,7710026,2020
administrative and support and waste services,2020-12-01,Bay Area,29065,187300.0,97249,7710026,2020
construction,2020-01-01,Bay Area,21802,86100.0,97249,7710026,2020
construction,2020-02-01,Bay Area,22233,87800.0,97249,7710026,2020
construction,2020-03-01,Bay Area,21980,86800.0,97249,7710026,2020
construction,2020-04-01,Bay Area,15472,61100.0,97249,7710026,2020
construction,2020-05-01,Bay Area,19650,77600.0,97249,7710026,2020
construction,2020-06-01,Bay Area,21043,83100.0,97249,7710026,2020
construction,2020-07-01,Bay Area,21372,84400.0,97249,7710026,2020
construction,2020-08-01,Bay Area,21549,85100.0,97249,7710026,2020
construction,2020-09-01,Bay Area,21473,84800.0,97249,7710026,2020
construction,2020-10-01,Bay Area,21878,86400.0,97249,7710026,2020
construction,2020-11-01,Bay Area,21397,84500.0,97249,7710026,2020
construction,2020-12-01,Bay Area,21093,83300.0,97249,7710026,2020
educational and health services,2020-01-01,Bay Area,178988,626000.0,97249,7710026,2020
educational and health services,2020-02-01,Bay Area,181532,634900.0,97249,7710026,2020
educational and health services,2020-03-01,Bay Area,180646,631800.0,97249,7710026,2020
educational and health services,2020-04-01,Bay Area,160717,562100.0,97249,7710026,2020
educational and health services,2020-05-01,Bay Area,163062,570300.0,97249,7710026,2020
educational and health services,2020-06-01,Bay Area,166178,581200.0,97249,7710026,2020
educational and health services,2020-07-01,Bay Area,164463,575200.0,97249,7710026,2020
educational and health services,2020-08-01,Bay Area,165549,579000.0,97249,7710026,2020
educational and health services,2020-09-01,Bay Area,166121,581000.0,97249,7710026,2020
educational and health services,2020-10-01,Bay Area,168809,590400.0,97249,7710026,2020
educational and health services,2020-11-01,Bay Area,169952,594400.0,97249,7710026,2020
educational and health services,2020-12-01,Bay Area,170038,594700.0,97249,7710026,2020
federal government,2020-01-01,Bay Area,19007,46100.0,97249,7710026,2020
federal government,2020-02-01,Bay Area,19048,46200.0,97249,7710026,2020
federal government,2020-03-01,Bay Area,19048,46200.0,97249,7710026,2020
federal government,2020-04-01,Bay Area,19131,46400.0,97249,7710026,2020
federal government,2020-05-01,Bay Area,19131,46400.0,97249,7710026,2020
federal government,2020-06-01,Bay Area,19213,46600.0,97249,7710026,2020
federal government,2020-07-01,Bay Area,19255,46700.0,97249,7710026,2020
federal government,2020-08-01,Bay Area,22718,55100.0,97249,7710026,2020
federal government,2020-09-01,Bay Area,21110,51200.0,97249,7710026,2020
federal government,2020-10-01,Bay Area,20244,49100.0,97249,7710026,2020
federal government,2020-11-01,Bay Area,19255,46700.0,97249,7710026,2020
federal government,2020-12-01,Bay Area,19255,46700.0,97249,7710026,2020
information,2020-01-01,Bay Area,163851,241300.0,97249,7710026,2020
information,2020-02-01,Bay Area,164869,242800.0,97249,7710026,2020
information,2020-03-01,Bay Area,166092,244600.0,97249,7710026,2020
information,2020-04-01,Bay Area,162629,239500.0,97249,7710026,2020
information,2020-05-01,Bay Area,163511,240800.0,97249,7710026,2020
information,2020-06-01,Bay Area,164598,242400.0,97249,7710026,2020
information,2020-07-01,Bay Area,165548,243800.0,97249,7710026,2020
information,2020-08-01,Bay Area,165820,244200.0,97249,7710026,2020
information,2020-09-01,Bay Area,165209,243300.0,97249,7710026,2020
information,2020-10-01,Bay Area,164802,242700.0,97249,7710026,2020
information,2020-11-01,Bay Area,166024,244500.0,97249,7710026,2020
information,2020-12-01,Bay Area,167314,246400.0,97249,7710026,2020
leisure and hospitality,2020-01-01,Bay Area,45998,435600.0,97249,7710026,2020
leisure and hospitality,2020-02-01,Bay Area,46421,439600.0,97249,7710026,2020
leisure and hospitality,2020-03-01,Bay Area,44657,422900.0,97249,7710026,2020
leisure and hospitality,2020-04-01,Bay Area,22006,208400.0,97249,7710026,2020
leisure and hospitality,2020-05-01,Bay Area,24393,231000.0,97249,7710026,2020
leisure and hospitality,2020-06-01,Bay Area,26853,254300.0,97249,7710026,2020
leisure and hospitality,2020-07-01,Bay Area,27244,258000.0,97249,7710026,2020
leisure and hospitality,2020-08-01,Bay Area,27043,256100.0,97249,7710026,2020
leisure and hospitality,2020-09-01,Bay Area,27064,256300.0,97249,7710026,2020
leisure and hospitality,2020-10-01,Bay Area,27994,265100.0,97249,7710026,2020
leisure and hospitality,2020-11-01,Bay Area,28068,265800.0,97249,7710026,2020
leisure and hospitality,2020-12-01,Bay Area,25945,245700.0,97249,7710026,2020
local government,2020-01-01,Bay Area,110508,335800.0,97249,7710026,2020
local government,2020-02-01,Bay Area,111561,339000.0,97249,7710026,2020
local government,2020-03-01,Bay Area,111759,339600.0,97249,7710026,2020
local government,2020-04-01,Bay Area,106362,323200.0,97249,7710026,2020
local government,2020-05-01,Bay Area,102840,312500.0,97249,7710026,2020
local government,2020-06-01,Bay Area,100899,306600.0,97249,7710026,2020
local government,2020-07-01,Bay Area,96357,292800.0,97249,7710026,2020
local government,2020-08-01,Bay Area,98463,299200.0,97249,7710026,2020
local government,2020-09-01,Bay Area,100635,305800.0,97249,7710026,2020
local government,2020-10-01,Bay Area,102742,312200.0,97249,7710026,2020
local government,2020-11-01,Bay Area,103169,313500.0,97249,7710026,2020
local government,2020-12-01,Bay Area,101524,308500.0,97249,7710026,2020
management of companies and enterprises,2020-01-01,Bay Area,50881,66900.0,97249,7710026,2020
management of companies and enterprises,2020-02-01,Bay Area,50501,66400.0,97249,7710026,2020
management of companies and enterprises,2020-03-01,Bay Area,50425,66300.0,97249,7710026,2020
management of companies and enterprises,2020-04-01,Bay Area,47991,63100.0,97249,7710026,2020
management of companies and enterprises,2020-05-01,Bay Area,47763,62800.0,97249,7710026,2020
management of companies and enterprises,2020-06-01,Bay Area,48447,63700.0,97249,7710026,2020
management of companies and enterprises,2020-07-01,Bay Area,47306,62200.0,97249,7710026,2020
management of companies and enterprises,2020-08-01,Bay Area,47078,61900.0,97249,7710026,2020
management of companies and enterprises,2020-09-01,Bay Area,46698,61400.0,97249,7710026,2020
management of companies and enterprises,2020-10-01,Bay Area,46622,61300.0,97249,7710026,2020
management of companies and enterprises,2020-11-01,Bay Area,47078,61900.0,97249,7710026,2020
management of companies and enterprises,2020-12-01,Bay Area,47611,62600.0,97249,7710026,2020
manufacturing,2020-01-01,Bay Area,174113,360500.0,97249,7710026,2020
manufacturing,2020-02-01,Bay Area,175031,362400.0,97249,7710026,2020
manufacturing,2020-03-01,Bay Area,175031,362400.0,97249,7710026,2020
manufacturing,2020-04-01,Bay Area,163198,337900.0,97249,7710026,2020
manufacturing,2020-05-01,Bay Area,165613,342900.0,97249,7710026,2020
manufacturing,2020-06-01,Bay Area,169766,351500.0,97249,7710026,2020
manufacturing,2020-07-01,Bay Area,170394,352800.0,97249,7710026,2020
manufacturing,2020-08-01,Bay Area,171215,354500.0,97249,7710026,2020
manufacturing,2020-09-01,Bay Area,171312,354700.0,97249,7710026,2020
manufacturing,2020-10-01,Bay Area,170974,354000.0,97249,7710026,2020
manufacturing,2020-11-01,Bay Area,170104,352200.0,97249,7710026,2020
manufacturing,2020-12-01,Bay Area,170829,353700.0,97249,7710026,2020
mining and logging,2020-01-01,Bay Area,198,800.0,97249,7710026,2020
mining and logging,2020-02-01,Bay Area,223,900.0,97249,7710026,2020
mining and logging,2020-03-01,Bay Area,198,800.0,97249,7710026,2020
mining and logging,2020-04-01,Bay Area,198,800.0,97249,7710026,2020
mining and logging,2020-05-01,Bay Area,198,800.0,97249,7710026,2020
mining and logging,2020-06-01,Bay Area,198,800.0,97249,7710026,2020
mining and logging,2020-07-01,Bay Area,198,800.0,97249,7710026,2020
mining and logging,2020-08-01,Bay Area,198,800.0,97249,7710026,2020
mining and logging,2020-09-01,Bay Area,198,800.0,97249,7710026,2020
mining and logging,2020-10-01,Bay Area,198,800.0,97249,7710026,2020
mining and logging,2020-11-01,Bay Area,198,800.0,97249,7710026,2020
mining and logging,2020-12-01,Bay Area,198,800.0,97249,7710026,2020
natural resources mining and construction,2020-01-01,Bay Area,113424,160100.0,97249,7710026,2020
natural resources mining and construction,2020-02-01,Bay Area,115833,163500.0,97249,7710026,2020
natural resources mining and construction,2020-03-01,Bay Area,114203,161200.0,97249,7710026,2020
natural resources mining and construction,2020-04-01,Bay Area,83598,118000.0,97249,7710026,2020
natural resources mining and construction,2020-05-01,Bay Area,102159,144200.0,97249,7710026,2020
natural resources mining and construction,2020-06-01,Bay Area,108748,153500.0,97249,7710026,2020
natural resources mining and construction,2020-07-01,Bay Area,108819,153600.0,97249,7710026,2020
natural resources mining and construction,2020-08-01,Bay Area,110023,155300.0,97249,7710026,2020
natural resources mining and construction,2020-09-01,Bay Area,109315,154300.0,97249,7710026,2020
natural resources mining and construction,2020-10-01,Bay Area,110378,155800.0,97249,7710026,2020
natural resources mining and construction,2020-11-01,Bay Area,108110,152600.0,97249,7710026,2020
natural resources mining and construction,2020-12-01,Bay Area,107827,152200.0,97249,7710026,2020
other services,2020-01-01,Bay Area,17808,129900.0,97249,7710026,2020
other services,2020-02-01,Bay Area,18041,131600.0,97249,7710026,2020
